filename,width,height,class,xmin,ymin,xmax,ymax
804.jpg,400,225,Apple,186,13,237,64
804.jpg,400,225,Apple,26,62,84,120
804.jpg,400,225,Apple,277,71,330,124
804.jpg,400,225,Apple,197,81,247,131
804.jpg,400,225,Apple,91,24,149,82
804.jpg,400,225,Apple,241,25,282,66
1710.jpg,400,225,Apple,194,102,247,155
1710.jpg,400,225,Apple,98,105,140,147
1710.jpg,400,225,Apple,109,21,165,77
1710.jpg,400,225,Apple,283,71,346,134
1710.jpg,400,225,Apple,295,10,342,57
682.jpg,400,225,Apple,159,122,206,169
682.jpg,400,225,Apple,2,32,48,78
682.jpg,400,225,Apple,294,93,346,145
682.jpg,400,225,Apple,50,35,104,89
682.jpg,400,225,Apple,224,121,276,173
682.jpg,400,225,Apple,64,118,114,168
682.jpg,400,225,Apple,159,54,211,106
330.jpg,400,225,Apple,111,79,153,121
330.jpg,400,225,Apple,264,53,318,107
330.jpg,400,225,Apple,118,2,165,49
330.jpg,400,225,Apple,211,56,258,103
330.jpg,400,225,Apple,283,118,338,173
330.jpg,400,225,Apple,185,112,225,152
330.jpg,400,225,Apple,48,2,103,57
1715.jpg,400,225,Apple,111,21,151,61
1488.jpg,400,225,Apple,92,78,156,142
1488.jpg,400,225,Apple,244,11,340,107
717.jpg,400,225,Apple,89,31,140,82
717.jpg,400,225,Apple,247,41,287,81
717.jpg,400,225,Apple,23,56,75,108
717.jpg,400,225,Apple,163,99,207,143
717.jpg,400,225,Apple,292,63,334,105
717.jpg,400,225,Apple,181,38,233,90
717.jpg,400,225,Apple,253,115,296,158
1331.jpg,400,225,Apple,8,50,75,117
1331.jpg,400,225,Apple,142,7,213,78
483.jpg,400,225,Apple,96,71,192,167
1389.jpg,400,225,Apple,269,79,322,132
1389.jpg,400,225,Apple,198,76,255,133
1389.jpg,400,225,Apple,136,64,195,123
1389.jpg,400,225,Apple,76,74,131,129
1389.jpg,400,225,Apple,261,1,304,44
1389.jpg,400,225,Apple,44,5,108,69
509.jpg,400,225,Apple,92,73,160,141
509.jpg,400,225,Apple,276,60,319,103
509.jpg,400,225,Apple,246,124,290,168
509.jpg,400,225,Apple,168,91,243,166
1046.jpg,400,225,Apple,285,9,362,86
552.jpg,400,225,Apple,114,20,166,72
552.jpg,400,225,Apple,207,0,261,54
552.jpg,400,225,Apple,249,104,307,162
552.jpg,400,225,Apple,164,118,225,179
552.jpg,400,225,Apple,76,78,138,140
552.jpg,400,225,Apple,263,38,326,101
1018.jpg,400,225,Apple,245,80,303,138
1018.jpg,400,225,Apple,7,6,99,98
1018.jpg,400,225,Apple,152,5,203,56
1445.jpg,400,225,Apple,14,46,63,95
1445.jpg,400,225,Apple,82,12,141,71
1445.jpg,400,225,Apple,239,19,313,93
1445.jpg,400,225,Apple,153,72,209,128
1445.jpg,400,225,Apple,85,77,136,128
542.jpg,400,225,Apple,191,95,237,141
542.jpg,400,225,Apple,298,40,361,103
542.jpg,400,225,Apple,253,115,338,200
541.jpg,400,225,Apple,229,53,279,103
541.jpg,400,225,Apple,29,124,79,174
541.jpg,400,225,Apple,161,68,213,120
541.jpg,400,225,Apple,76,52,120,96
541.jpg,400,225,Apple,298,82,347,131
541.jpg,400,225,Apple,103,117,153,167
541.jpg,400,225,Apple,139,1,184,46
976.jpg,400,225,Apple,288,77,331,120
1846.jpg,400,225,Apple,146,23,219,96
1846.jpg,400,225,Apple,297,71,342,116
1846.jpg,400,225,Apple,61,24,127,90
1846.jpg,400,225,Apple,10,50,60,100
727.jpg,400,225,Apple,298,56,364,122
727.jpg,400,225,Apple,112,10,171,69
727.jpg,400,225,Apple,118,107,169,158
727.jpg,400,225,Apple,207,55,278,126
1064.jpg,400,225,Apple,12,65,75,128
1064.jpg,400,225,Apple,264,23,309,68
1064.jpg,400,225,Apple,224,106,277,159
1064.jpg,400,225,Apple,178,22,227,71
1064.jpg,400,225,Apple,17,4,59,46
1064.jpg,400,225,Apple,136,116,182,162
1120.jpg,400,225,Apple,144,93,211,160
1120.jpg,400,225,Apple,271,30,339,98
1120.jpg,400,225,Apple,142,36,188,82
1120.jpg,400,225,Apple,32,31,80,79
1120.jpg,400,225,Apple,18,122,71,175
1428.jpg,400,225,Apple,16,52,75,111
1428.jpg,400,225,Apple,178,0,221,43
1428.jpg,400,225,Apple,88,65,145,122
1428.jpg,400,225,Apple,298,88,349,139
1428.jpg,400,225,Apple,207,101,261,155
1428.jpg,400,225,Apple,264,14,329,79
1289.jpg,400,225,Apple,244,50,329,135
1289.jpg,400,225,Apple,85,84,159,158
1569.jpg,400,225,Apple,201,88,306,193
1605.jpg,400,225,Apple,157,81,235,159
1605.jpg,400,225,Apple,63,72,124,133
1605.jpg,400,225,Apple,236,14,304,82
1605.jpg,400,225,Apple,6,80,56,130
1968.jpg,400,225,Apple,270,36,335,101
1968.jpg,400,225,Apple,170,89,215,134
1968.jpg,400,225,Apple,81,120,146,185
1968.jpg,400,225,Apple,293,113,348,168
1968.jpg,400,225,Apple,151,3,206,58
1968.jpg,400,225,Apple,52,68,92,108
1655.jpg,400,225,Apple,252,100,310,158
1038.jpg,400,225,Apple,268,101,323,156
1038.jpg,400,225,Apple,173,66,230,123
1038.jpg,400,225,Apple,30,106,87,163
1038.jpg,400,225,Apple,29,9,81,61
658.jpg,400,225,Apple,49,8,97,56
658.jpg,400,225,Apple,232,84,272,124
658.jpg,400,225,Apple,279,122,323,166
658.jpg,400,225,Apple,6,79,56,129
658.jpg,400,225,Apple,110,86,155,131
658.jpg,400,225,Apple,259,22,310,73
658.jpg,400,225,Apple,111,7,164,60
86.jpg,400,225,Apple,249,97,302,150
86.jpg,400,225,Apple,108,58,162,112
86.jpg,400,225,Apple,247,4,287,44
86.jpg,400,225,Apple,6,11,71,76
86.jpg,400,225,Apple,0,118,53,171
86.jpg,400,225,Apple,114,123,178,187
279.jpg,400,225,Apple,2,11,49,58
279.jpg,400,225,Apple,91,71,168,148
279.jpg,400,225,Apple,210,114,279,183
279.jpg,400,225,Apple,173,42,223,92
162.jpg,400,225,Apple,254,25,324,95
162.jpg,400,225,Apple,23,61,105,143
162.jpg,400,225,Apple,175,71,227,123
162.jpg,400,225,Apple,266,119,312,165
85.jpg,400,225,Apple,274,78,336,140
85.jpg,400,225,Apple,181,9,240,68
85.jpg,400,225,Apple,80,4,149,73
609.jpg,400,225,Apple,258,39,322,103
609.jpg,400,225,Apple,169,29,214,74
609.jpg,400,225,Apple,74,19,130,75
609.jpg,400,225,Apple,117,87,182,152
609.jpg,400,225,Apple,39,81,96,138
609.jpg,400,225,Apple,246,105,308,167
1912.jpg,400,225,Apple,229,120,307,198
1912.jpg,400,225,Apple,170,34,219,83
1912.jpg,400,225,Apple,122,15,163,56
1912.jpg,400,225,Apple,45,111,119,185
1368.jpg,400,225,Apple,110,35,178,103
1368.jpg,400,225,Apple,238,58,310,130
1368.jpg,400,225,Apple,69,108,142,181
1368.jpg,400,225,Apple,9,19,81,91
73.jpg,400,225,Apple,80,24,148,92
73.jpg,400,225,Apple,233,76,295,138
73.jpg,400,225,Apple,27,42,72,87
73.jpg,400,225,Apple,144,95,195,146
73.jpg,400,225,Apple,59,99,134,174
1857.jpg,400,225,Apple,93,9,157,73
1857.jpg,400,225,Apple,223,26,268,71
1197.jpg,400,225,Apple,165,44,258,137
1197.jpg,400,225,Apple,73,99,158,184
962.jpg,400,225,Apple,271,47,320,96
962.jpg,400,225,Apple,58,26,109,77
962.jpg,400,225,Apple,143,90,202,149
962.jpg,400,225,Apple,189,11,254,76
962.jpg,400,225,Apple,243,104,303,164
962.jpg,400,225,Apple,8,123,73,188
114.jpg,400,225,Apple,220,65,266,111
114.jpg,400,225,Apple,0,84,46,130
114.jpg,400,225,Apple,7,20,58,71
114.jpg,400,225,Apple,125,19,186,80
114.jpg,400,225,Apple,172,116,222,166
114.jpg,400,225,Apple,68,110,116,158
1597.jpg,400,225,Apple,40,3,135,98
1597.jpg,400,225,Apple,183,11,283,111
1085.jpg,400,225,Apple,12,102,79,169
1992.jpg,400,225,Apple,0,67,76,143
1992.jpg,400,225,Apple,169,115,249,195
1992.jpg,400,225,Apple,82,63,168,149
1830.jpg,400,225,Apple,128,84,169,125
1830.jpg,400,225,Apple,206,124,269,187
1830.jpg,400,225,Apple,280,100,350,170
1830.jpg,400,225,Apple,30,62,105,137
1830.jpg,400,225,Apple,258,17,312,71
1689.jpg,400,225,Apple,155,65,200,110
1689.jpg,400,225,Apple,291,14,367,90
1010.jpg,400,225,Apple,24,99,118,193
1010.jpg,400,225,Apple,299,67,341,109
1010.jpg,400,225,Apple,205,1,249,45
216.jpg,400,225,Apple,49,114,113,178
216.jpg,400,225,Apple,237,14,329,106
601.jpg,400,225,Apple,32,87,111,166
601.jpg,400,225,Apple,236,25,298,87
601.jpg,400,225,Apple,267,93,333,159
601.jpg,400,225,Apple,113,39,155,81
1936.jpg,400,225,Apple,265,19,314,68
1936.jpg,400,225,Apple,135,29,189,83
1936.jpg,400,225,Apple,229,85,299,155
1936.jpg,400,225,Apple,34,1,109,76
1936.jpg,400,225,Apple,143,105,201,163
1630.jpg,400,225,Apple,20,10,112,102
122.jpg,400,225,Apple,202,22,258,78
122.jpg,400,225,Apple,73,107,138,172
122.jpg,400,225,Apple,292,41,384,133
1174.jpg,400,225,Apple,54,29,107,82
1174.jpg,400,225,Apple,273,8,334,69
1174.jpg,400,225,Apple,103,122,162,181
1174.jpg,400,225,Apple,136,10,197,71
1174.jpg,400,225,Apple,216,73,269,126
1174.jpg,400,225,Apple,5,107,62,164
327.jpg,400,225,Apple,26,54,88,116
327.jpg,400,225,Apple,220,37,284,101
327.jpg,400,225,Apple,92,20,146,74
327.jpg,400,225,Apple,153,93,209,149
327.jpg,400,225,Apple,173,41,219,87
327.jpg,400,225,Apple,294,98,355,159
44.jpg,400,225,Apple,12,79,61,128
44.jpg,400,225,Apple,144,8,195,59
44.jpg,400,225,Apple,181,91,230,140
44.jpg,400,225,Apple,96,86,144,134
44.jpg,400,225,Apple,242,96,297,151
44.jpg,400,225,Apple,70,11,112,53
44.jpg,400,225,Apple,198,6,250,58
735.jpg,400,225,Apple,276,94,325,143
735.jpg,400,225,Apple,8,71,49,112
735.jpg,400,225,Apple,251,36,302,87
735.jpg,400,225,Apple,65,90,117,142
735.jpg,400,225,Apple,37,8,90,61
735.jpg,400,225,Apple,201,102,242,143
735.jpg,400,225,Apple,147,35,196,84
428.jpg,400,225,Apple,291,70,385,164
461.jpg,400,225,Apple,64,10,118,64
387.jpg,400,225,Apple,181,111,265,195
387.jpg,400,225,Apple,3,32,84,113
686.jpg,400,225,Apple,265,117,319,171
686.jpg,400,225,Apple,198,116,247,165
686.jpg,400,225,Apple,128,1,179,52
686.jpg,400,225,Apple,20,96,65,141
686.jpg,400,225,Apple,125,92,169,136
686.jpg,400,225,Apple,51,10,98,57
686.jpg,400,225,Apple,228,0,278,50
401.jpg,400,225,Apple,266,61,315,110
146.jpg,400,225,Apple,132,62,173,103
146.jpg,400,225,Apple,204,94,250,140
146.jpg,400,225,Apple,79,106,127,154
146.jpg,400,225,Apple,1,118,54,171
146.jpg,400,225,Apple,265,86,314,135
146.jpg,400,225,Apple,138,8,179,49
146.jpg,400,225,Apple,1,72,44,115
619.jpg,400,225,Apple,64,25,134,95
619.jpg,400,225,Apple,254,54,314,114
619.jpg,400,225,Apple,11,86,57,132
619.jpg,400,225,Apple,160,39,234,113
1407.jpg,400,225,Apple,132,82,186,136
1407.jpg,400,225,Apple,285,40,350,105
1407.jpg,400,225,Apple,61,48,102,89
1407.jpg,400,225,Apple,3,64,49,110
1407.jpg,400,225,Apple,199,87,245,133
1407.jpg,400,225,Apple,0,3,58,61
942.jpg,400,225,Apple,294,22,362,90
942.jpg,400,225,Apple,116,5,195,84
942.jpg,400,225,Apple,9,16,65,72
942.jpg,400,225,Apple,220,106,290,176
322.jpg,400,225,Apple,112,111,160,159
322.jpg,400,225,Apple,62,58,102,98
322.jpg,400,225,Apple,185,14,238,67
322.jpg,400,225,Apple,8,0,63,55
322.jpg,400,225,Apple,195,88,239,132
322.jpg,400,225,Apple,244,120,299,175
322.jpg,400,225,Apple,7,87,52,132
1212.jpg,400,225,Apple,249,40,311,102
1212.jpg,400,225,Apple,146,13,199,66
1212.jpg,400,225,Apple,3,45,68,110
1212.jpg,400,225,Apple,152,105,213,166
1165.jpg,400,225,Apple,117,41,157,81
771.jpg,400,225,Apple,258,51,309,102
771.jpg,400,225,Apple,170,61,224,115
771.jpg,400,225,Apple,115,104,156,145
771.jpg,400,225,Apple,75,36,122,83
771.jpg,400,225,Apple,285,106,339,160
771.jpg,400,225,Apple,38,86,79,127
771.jpg,400,225,Apple,135,17,178,60
31.jpg,400,225,Apple,232,91,286,145
31.jpg,400,225,Apple,140,23,182,65
31.jpg,400,225,Apple,59,58,107,106
31.jpg,400,225,Apple,294,59,346,111
31.jpg,400,225,Apple,2,46,54,98
31.jpg,400,225,Apple,207,2,262,57
31.jpg,400,225,Apple,85,120,131,166
1063.jpg,400,225,Apple,289,32,343,86
1063.jpg,400,225,Apple,188,73,248,133
1063.jpg,400,225,Apple,72,76,131,135
1063.jpg,400,225,Apple,122,4,176,58
1063.jpg,400,225,Apple,265,111,316,162
1063.jpg,400,225,Apple,235,2,285,52
1824.jpg,400,225,Apple,130,69,170,109
1824.jpg,400,225,Apple,218,55,285,122
1824.jpg,400,225,Apple,187,124,242,179
1824.jpg,400,225,Apple,65,111,117,163
218.jpg,400,225,Apple,21,12,93,84
218.jpg,400,225,Apple,169,71,219,121
1462.jpg,400,225,Apple,46,33,94,81
1149.jpg,400,225,Apple,231,51,285,105
1149.jpg,400,225,Apple,84,25,125,66
1149.jpg,400,225,Apple,43,87,94,138
1149.jpg,400,225,Apple,243,118,289,164
1149.jpg,400,225,Apple,140,52,180,92
1149.jpg,400,225,Apple,188,104,228,144
1917.jpg,400,225,Apple,187,4,228,45
1917.jpg,400,225,Apple,113,23,154,64
1917.jpg,400,225,Apple,199,79,251,131
1917.jpg,400,225,Apple,283,79,330,126
1917.jpg,400,225,Apple,132,83,186,137
1917.jpg,400,225,Apple,41,72,88,119
1917.jpg,400,225,Apple,6,30,47,71
596.jpg,400,225,Apple,138,55,210,127
596.jpg,400,225,Apple,295,35,391,131
993.jpg,400,225,Apple,41,36,95,90
993.jpg,400,225,Apple,279,115,329,165
993.jpg,400,225,Apple,191,90,241,140
993.jpg,400,225,Apple,122,26,165,69
993.jpg,400,225,Apple,285,0,328,43
1446.jpg,400,225,Apple,209,27,276,94
1446.jpg,400,225,Apple,117,104,162,149
1446.jpg,400,225,Apple,240,103,284,147
1446.jpg,400,225,Apple,22,62,81,121
971.jpg,400,225,Apple,89,51,146,108
971.jpg,400,225,Apple,155,105,230,180
971.jpg,400,225,Apple,257,122,304,169
971.jpg,400,225,Apple,180,3,232,55
736.jpg,400,225,Apple,1,44,63,106
736.jpg,400,225,Apple,137,54,193,110
736.jpg,400,225,Apple,298,60,344,106
736.jpg,400,225,Apple,252,122,317,187
736.jpg,400,225,Apple,158,117,212,171
736.jpg,400,225,Apple,21,109,84,172
1544.jpg,400,225,Apple,208,60,248,100
1544.jpg,400,225,Apple,57,99,98,140
1544.jpg,400,225,Apple,216,101,258,143
1544.jpg,400,225,Apple,129,89,184,144
1544.jpg,400,225,Apple,9,71,52,114
1544.jpg,400,225,Apple,81,25,129,73
1544.jpg,400,225,Apple,263,84,309,130
62.jpg,400,225,Apple,233,98,313,178
62.jpg,400,225,Apple,148,60,228,140
62.jpg,400,225,Apple,8,54,84,130
62.jpg,400,225,Apple,267,28,323,84
1581.jpg,400,225,Apple,127,43,175,91
1148.jpg,400,225,Apple,131,19,173,61
1148.jpg,400,225,Apple,77,48,123,94
1148.jpg,400,225,Apple,221,0,271,50
1148.jpg,400,225,Apple,126,66,166,106
1148.jpg,400,225,Apple,294,82,348,136
1148.jpg,400,225,Apple,7,30,49,72
1148.jpg,400,225,Apple,54,115,101,162
1365.jpg,400,225,Apple,144,98,184,138
1365.jpg,400,225,Apple,223,72,264,113
1365.jpg,400,225,Apple,9,4,81,76
1365.jpg,400,225,Apple,13,96,97,180
1069.jpg,400,225,Apple,192,48,254,110
1069.jpg,400,225,Apple,284,92,346,154
1069.jpg,400,225,Apple,128,81,172,125
1069.jpg,400,225,Apple,17,30,66,79
1069.jpg,400,225,Apple,116,0,177,61
1473.jpg,400,225,Apple,229,22,292,85
1473.jpg,400,225,Apple,54,109,120,175
1473.jpg,400,225,Apple,130,82,176,128
1908.jpg,400,225,Apple,2,56,55,109
1908.jpg,400,225,Apple,250,82,303,135
1908.jpg,400,225,Apple,107,113,157,163
1908.jpg,400,225,Apple,294,27,342,75
1908.jpg,400,225,Apple,217,15,257,55
1908.jpg,400,225,Apple,67,54,111,98
1908.jpg,400,225,Apple,1,112,55,166
338.jpg,400,225,Apple,67,102,142,177
338.jpg,400,225,Apple,239,32,318,111
338.jpg,400,225,Apple,154,117,235,198
1742.jpg,400,225,Apple,267,95,323,151
1742.jpg,400,225,Apple,57,26,100,69
1742.jpg,400,225,Apple,103,123,178,198
1742.jpg,400,225,Apple,202,76,253,127
1742.jpg,400,225,Apple,210,23,250,63
1002.jpg,400,225,Apple,282,56,395,169
1661.jpg,400,225,Apple,79,63,172,156
1661.jpg,400,225,Apple,204,61,294,151
1661.jpg,400,225,Apple,4,79,69,144
1478.jpg,400,225,Apple,37,101,100,164
1478.jpg,400,225,Apple,133,73,182,122
1478.jpg,400,225,Apple,246,40,308,102
1478.jpg,400,225,Apple,248,109,318,179
1478.jpg,400,225,Apple,19,13,91,85
1942.jpg,400,225,Apple,285,26,344,85
1942.jpg,400,225,Apple,53,35,105,87
1942.jpg,400,225,Apple,170,91,231,152
1942.jpg,400,225,Apple,110,22,164,76
1942.jpg,400,225,Apple,80,95,131,146
1942.jpg,400,225,Apple,275,100,331,156
894.jpg,400,225,Apple,151,41,206,96
894.jpg,400,225,Apple,286,69,356,139
894.jpg,400,225,Apple,45,96,106,157
894.jpg,400,225,Apple,40,7,114,81
1512.jpg,400,225,Apple,9,115,55,161
1512.jpg,400,225,Apple,115,75,206,166
1802.jpg,400,225,Apple,186,107,227,148
1802.jpg,400,225,Apple,296,60,344,108
1802.jpg,400,225,Apple,100,97,153,150
1802.jpg,400,225,Apple,238,77,278,117
1802.jpg,400,225,Apple,49,96,97,144
1802.jpg,400,225,Apple,80,27,122,69
1802.jpg,400,225,Apple,187,35,236,84
1110.jpg,400,225,Apple,18,70,94,146
1110.jpg,400,225,Apple,120,44,198,122
1110.jpg,400,225,Apple,288,89,342,143
595.jpg,400,225,Apple,299,105,384,190
595.jpg,400,225,Apple,16,59,93,136
595.jpg,400,225,Apple,167,59,223,115
595.jpg,400,225,Apple,100,122,179,201
656.jpg,400,225,Apple,154,69,202,117
656.jpg,400,225,Apple,224,74,278,128
656.jpg,400,225,Apple,297,61,337,101
656.jpg,400,225,Apple,29,99,78,148
656.jpg,400,225,Apple,163,6,212,55
656.jpg,400,225,Apple,23,40,78,95
656.jpg,400,225,Apple,238,5,287,54
477.jpg,400,225,Apple,254,69,329,144
477.jpg,400,225,Apple,34,8,82,56
477.jpg,400,225,Apple,122,26,164,68
477.jpg,400,225,Apple,173,83,239,149
477.jpg,400,225,Apple,236,0,294,58
145.jpg,400,225,Apple,45,81,108,144
145.jpg,400,225,Apple,299,120,354,175
145.jpg,400,225,Apple,222,30,277,85
145.jpg,400,225,Apple,127,45,170,88
145.jpg,400,225,Apple,58,16,103,61
145.jpg,400,225,Apple,201,111,257,167
1519.jpg,400,225,Apple,102,8,162,68
1519.jpg,400,225,Apple,19,88,71,140
1519.jpg,400,225,Apple,260,55,319,114
1519.jpg,400,225,Apple,110,80,168,138
1519.jpg,400,225,Apple,176,66,238,128
1519.jpg,400,225,Apple,24,24,87,87
1692.jpg,400,225,Apple,254,54,295,95
1692.jpg,400,225,Apple,78,106,130,158
1692.jpg,400,225,Apple,164,8,249,93
82.jpg,400,225,Apple,169,61,214,106
1351.jpg,400,225,Apple,31,55,86,110
1351.jpg,400,225,Apple,286,44,341,99
1351.jpg,400,225,Apple,189,33,230,74
1351.jpg,400,225,Apple,190,109,233,152
1351.jpg,400,225,Apple,266,109,318,161
1351.jpg,400,225,Apple,124,115,175,166
1351.jpg,400,225,Apple,99,18,151,70
298.jpg,400,225,Apple,195,120,248,173
298.jpg,400,225,Apple,280,46,329,95
298.jpg,400,225,Apple,4,49,48,93
298.jpg,400,225,Apple,134,56,189,111
298.jpg,400,225,Apple,219,64,260,105
298.jpg,400,225,Apple,72,118,115,161
298.jpg,400,225,Apple,70,46,124,100
183.jpg,400,225,Apple,7,17,77,87
183.jpg,400,225,Apple,200,100,244,144
183.jpg,400,225,Apple,199,10,264,75
183.jpg,400,225,Apple,130,26,189,85
183.jpg,400,225,Apple,266,35,329,98
299.jpg,400,225,Apple,95,21,151,77
299.jpg,400,225,Apple,198,28,250,80
299.jpg,400,225,Apple,288,97,335,144
299.jpg,400,225,Apple,85,78,142,135
299.jpg,400,225,Apple,271,27,334,90
299.jpg,400,225,Apple,143,120,202,179
227.jpg,400,225,Apple,105,100,177,172
227.jpg,400,225,Apple,13,37,76,100
227.jpg,400,225,Apple,285,74,332,121
837.jpg,400,225,Apple,190,60,230,100
837.jpg,400,225,Apple,55,10,104,59
837.jpg,400,225,Apple,290,72,346,128
837.jpg,400,225,Apple,49,121,89,161
837.jpg,400,225,Apple,268,5,311,48
837.jpg,400,225,Apple,159,117,210,168
1283.jpg,400,225,Apple,79,122,151,194
1283.jpg,400,225,Apple,238,105,326,193
1358.jpg,400,225,Apple,23,101,90,168
1358.jpg,400,225,Apple,157,102,251,196
1810.jpg,400,225,Apple,214,64,258,108
1810.jpg,400,225,Apple,267,59,317,109
1810.jpg,400,225,Apple,2,33,50,81
1810.jpg,400,225,Apple,66,4,112,50
1810.jpg,400,225,Apple,16,82,75,141
1810.jpg,400,225,Apple,129,121,192,184
438.jpg,400,225,Apple,141,98,238,195
438.jpg,400,225,Apple,257,103,337,183
139.jpg,400,225,Apple,123,42,174,93
139.jpg,400,225,Apple,296,79,347,130
139.jpg,400,225,Apple,63,70,121,128
139.jpg,400,225,Apple,205,85,274,154
139.jpg,400,225,Apple,280,4,343,67
668.jpg,400,225,Apple,157,25,226,94
668.jpg,400,225,Apple,59,120,141,202
668.jpg,400,225,Apple,264,120,311,167
668.jpg,400,225,Apple,37,60,90,113
1466.jpg,400,225,Apple,194,26,237,69
1466.jpg,400,225,Apple,261,92,318,149
1466.jpg,400,225,Apple,121,110,166,155
1466.jpg,400,225,Apple,27,15,107,95
1504.jpg,400,225,Apple,163,9,226,72
1504.jpg,400,225,Apple,65,7,124,66
1504.jpg,400,225,Apple,94,81,154,141
1504.jpg,400,225,Apple,158,111,207,160
1504.jpg,400,225,Apple,289,121,340,172
1504.jpg,400,225,Apple,228,49,276,97
891.jpg,400,225,Apple,285,86,331,132
891.jpg,400,225,Apple,7,119,47,159
891.jpg,400,225,Apple,93,28,141,76
891.jpg,400,225,Apple,190,22,244,76
891.jpg,400,225,Apple,125,102,172,149
891.jpg,400,225,Apple,210,98,272,160
1447.jpg,400,225,Apple,277,110,346,179
821.jpg,400,225,Apple,65,18,116,69
821.jpg,400,225,Apple,132,2,175,45
821.jpg,400,225,Apple,295,38,342,85
821.jpg,400,225,Apple,151,100,191,140
821.jpg,400,225,Apple,89,123,132,166
821.jpg,400,225,Apple,40,107,80,147
821.jpg,400,225,Apple,244,96,284,136
607.jpg,400,225,Apple,174,32,244,102
607.jpg,400,225,Apple,23,99,122,198
1784.jpg,400,225,Apple,247,42,291,86
1784.jpg,400,225,Apple,83,82,132,131
1784.jpg,400,225,Apple,19,63,64,108
1784.jpg,400,225,Apple,87,18,130,61
1784.jpg,400,225,Apple,277,124,333,180
1784.jpg,400,225,Apple,197,44,245,92
564.jpg,400,225,Apple,63,81,117,135
564.jpg,400,225,Apple,120,72,187,139
564.jpg,400,225,Apple,16,53,58,95
564.jpg,400,225,Apple,224,122,294,192
564.jpg,400,225,Apple,191,53,254,116
1732.jpg,400,225,Apple,283,113,352,182
1732.jpg,400,225,Apple,158,94,231,167
1732.jpg,400,225,Apple,22,38,78,94
1278.jpg,400,225,Apple,41,71,103,133
1074.jpg,400,225,Apple,62,24,152,114
1074.jpg,400,225,Apple,279,8,381,110
64.jpg,400,225,Apple,294,81,341,128
64.jpg,400,225,Apple,36,45,102,111
64.jpg,400,225,Apple,240,11,298,69
907.jpg,400,225,Apple,23,29,77,83
907.jpg,400,225,Apple,186,73,251,138
907.jpg,400,225,Apple,223,8,276,61
907.jpg,400,225,Apple,286,91,353,158
907.jpg,400,225,Apple,19,94,78,153
652.jpg,400,225,Apple,215,4,279,68
652.jpg,400,225,Apple,171,62,212,103
652.jpg,400,225,Apple,21,54,71,104
652.jpg,400,225,Apple,137,0,180,43
652.jpg,400,225,Apple,224,116,285,177
652.jpg,400,225,Apple,131,110,179,158
384.jpg,400,225,Apple,156,27,198,69
384.jpg,400,225,Apple,58,29,130,101
384.jpg,400,225,Apple,208,26,271,89
384.jpg,400,225,Apple,274,68,320,114
384.jpg,400,225,Apple,65,121,115,171
367.jpg,400,225,Apple,96,118,181,203
367.jpg,400,225,Apple,283,69,361,147
367.jpg,400,225,Apple,132,56,190,114
367.jpg,400,225,Apple,208,17,252,61
427.jpg,400,225,Apple,296,95,342,141
427.jpg,400,225,Apple,109,42,167,100
427.jpg,400,225,Apple,229,40,277,88
427.jpg,400,225,Apple,293,30,334,71
427.jpg,400,225,Apple,37,61,77,101
427.jpg,400,225,Apple,193,92,243,142
1760.jpg,400,225,Apple,60,41,104,85
1760.jpg,400,225,Apple,180,47,233,100
1760.jpg,400,225,Apple,236,70,291,125
1760.jpg,400,225,Apple,261,5,307,51
1760.jpg,400,225,Apple,299,121,350,172
1760.jpg,400,225,Apple,56,94,109,147
1760.jpg,400,225,Apple,118,104,162,148
1980.jpg,400,225,Apple,78,118,180,220
131.jpg,400,225,Apple,31,13,90,72
1610.jpg,400,225,Apple,44,57,114,127
1610.jpg,400,225,Apple,134,16,191,73
1673.jpg,400,225,Apple,244,45,306,107
1673.jpg,400,225,Apple,70,122,116,168
1673.jpg,400,225,Apple,131,32,194,95
947.jpg,400,225,Apple,184,71,275,162
947.jpg,400,225,Apple,40,117,95,172
947.jpg,400,225,Apple,98,53,162,117
1761.jpg,400,225,Apple,45,82,88,125
1761.jpg,400,225,Apple,240,77,321,158
1761.jpg,400,225,Apple,13,1,88,76
1761.jpg,400,225,Apple,153,41,204,92
1720.jpg,400,225,Apple,262,11,324,73
1720.jpg,400,225,Apple,118,34,198,114
1720.jpg,400,225,Apple,34,57,105,128
1720.jpg,400,225,Apple,272,107,322,157
1928.jpg,400,225,Apple,22,50,74,102
1928.jpg,400,225,Apple,139,108,194,163
1928.jpg,400,225,Apple,242,121,287,166
1928.jpg,400,225,Apple,254,28,295,69
1928.jpg,400,225,Apple,87,121,137,171
1928.jpg,400,225,Apple,259,70,308,119
1928.jpg,400,225,Apple,201,11,246,56
232.jpg,400,225,Apple,36,20,119,103
232.jpg,400,225,Apple,152,82,215,145
1065.jpg,400,225,Apple,86,8,163,85
